X,Y,name,amenity,shop,tourism,ele,cuisine,addr:housenumber,addr:street,addr:city,addr:postcode,religion,addr:state,leisure,denomination,website,opening_hours,operator,phone,brand,brand:wikidata,brand:wikipedia,historic,wheelchair,description,fee,man_made,capacity,name:en,outdoor_seating,wikidata,uuid,access,addr:unit,takeaway,smoking
-109.5524191,40.4478225,Heaton Tire and Wheel,,tyres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4244916,40.5073466,Heber City Cafe,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4118893,40.5087769,Heber City Post Office,post_office,,,1708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4137888,40.5074768,Heber Valley Bank,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4091003,40.524425,Heber Valley Baptist Church,place_of_worship,,,1707,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.4049046,40.4852328,Heber Valley Bible Church,place_of_worship,,,1737,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-111.9729871,41.08847,Heebee Geebeez Comics,,games,,,,1986,North Hill Field Road,Layton,84041,,UT,,,,,,,,,,,,,,,,,,,,,2,,
-111.9202135,37.2961705,Height 5770,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9962403,37.2554656,Height 6216 (Five-Mile Valley Quadrangle),,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6584847,40.2988259,Heirloom Art & Co.,,art,,,,4801,North University Avenue,Provo,84604,,UT,,,,,,,,,,,,,,,,,,,,,350,,
-111.6296425,40.2649553,Hellspot Tower,,,,1560,,,,,,,,,,,,,,,,,,,,,tower,,,,,,,,,
-109.522677,38.5753306,Hell's Revenge,,,attraction,,,,Sand Flats Road,Moab,,,UT,,,,,,,,,,,,,,,,,,,,,,,
-110.8542021,39.6874979,Helper Library,library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8840972,40.7601206,Hemingway Cafe,restaurant,,,,sandwich,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4451997,41.0235572,Henefer-Echo Wildlife Management Area,,,,2064,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-112.435386,37.8250323,Henrie's Hideout,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9887526,40.6947796,Henry Day Ford,,car,,,,4091,3500 S,West Valley City,84120,,,,,http://www.henrydayford.com/,,,(801) 973-7030,Ford,,,,,,,,,,,,,,,,
-110.3101565,40.9577249,Henrys Fork Park,,,,2721,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.9662837,40.6671883,Hercules Credit Union,bank,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9810099,41.2571742,Heritage Elementary,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5671299,37.0960082,Heritage Home & Garden,,furniture,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0338273,40.5249478,Herriman Cemetery,grave_yard,,,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9815977,40.7856175,Hertz,car_rental,,,,,,,,,,,,,,,,(801) 575-2683,,,,,,,,,,,,,,,,,
-111.8897261,40.6260677,Hertz,car_rental,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9644913,41.1623126,H. Guy Child Elementary,school,,,,,655,EAST 5500 South,South Ogden,84405,,,,,,,Weber School District,,,,,,,,,,,,,,,,,,
-112.0628967,41.1402976,Hibachi House,fast_food,,,,japanese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8265135,40.3874996,Hibachi House Janpanese Grill,restaurant,,,,japanese,1438,East Main Street,Lehi,84043,,Utah,,,,,,,,,,,,,,,,,,,,,,,
-109.5560106,40.4455874,Hibbett Sports,,sports,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.2342476,38.2913696,Hickman Bridge,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.232505,38.291531,Hickman Bridge Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9323472,37.2344339,Hidden Cache,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.9380359,37.2648089,Hidden Canyon,,,attraction,,,,Hidden Canyon,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.8205827,38.7116056,Hidden Canyon Overlook,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.8334551,37.7720863,Hidden Haven Falls,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8132752,40.539645,Hidden Valley Park Pavilion,shelter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5075141,38.5312907,Hiddin,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.1581791,38.6454117,hide out rd,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,hide out rd,,,,,,,
-110.1971531,38.4614171,High Gallery,,,attraction,,,,,,,,,,,,,,,,,,archaeological_site,,,,,,,,,,,,,
-111.8013204,40.420506,Highland Church,place_of_worship,,,1475,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-111.3909859,40.7774604,Highland Day-Use Area,,,picnic_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8353481,40.638824,Highlander Club,bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9582699,41.2573608,Highland Middle School,school,,,1335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2924465,40.5293887,Highland Park,,,,1551,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.9719693,40.3730115,Highlands Court,,,,,,,,,,,,pitch,,,,,,,,,,,,,,,,,,,,,,
-111.9720931,40.372722,Highlands on the Green Community Pool,,,,,,,,,,,,swimming_pool,,,,,,,,,,,,,,,,,,,private,,,
-111.9719716,40.3729041,Highlands on the Green Playground,,,,,,,,,,,,playground,,,,,,,,,,,,,,,,,,,,,,
-111.9143069,41.1262591,Highmark Charter School,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4986502,40.6465976,High West Distillery and Saloon,restaurant,,,,,703,Park Avenue,Park City,84060,,,,,https://www.highwest.com/,,,435-649-8300,,,,,,,,,,,,,,,,,
-112.9664412,37.0057298,Hildale City Hall,townhall,,,,,320,Newel Avenue,Hildale,84784,,UT,,,,,,,,,,,,,,,,,,,,,,,
-112.9658692,37.0057203,Hildale Fire Station,fire_station,,,,,350,Newel Avenue,Hildale,84784,,UT,,,,,,,,,,,,,,,,,,,,,,,
-112.0187589,41.1625837,Hill Aerospace Museum,,,museum,1405,,,,,,,UT,,,,09:00-16:30,,,,,,,,,,,,,,Q5762036,,,,,
-111.8413279,41.2177205,Hill Air Force Base Recreation Area,,,,1881,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.9499,41.261,Hillcrest Elementary School,school,,,1360,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7978972,41.7485085,Hillcrest Elementary School,school,,,1463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9821949,41.1062691,Hillfield Catholic Chapel,place_of_worship,,,1445,,,,,,christian,,,catholic,,,,,,,,,,,,,,,,,,,,,
-111.9820876,41.1062772,Hillfield Protestant Chapel,place_of_worship,,,1445,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-112.0055479,41.1080149,Hill Field School,school,,,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4388242,37.8991911,Hills and Hollows,,convenience,,,,,,,,,,,,http://hillshollows.com/,,,,,,,,,,,,,,,,,,,,
-111.597306,40.1616856,Hills Bakery,,bakery,,,,759,East 400 South,Springville,84663,,,,,http://www.springvillereams.com/bakery,"Mo-Sa 06:00-23:00; Su off",,(801) 491-0332,,,,,,,,,,,,,,,,,
-113.5710672,37.1110921,Hillside Palms RV Park,,,,857,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8881619,40.5275387,Hillside Tire,,tyres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8260495,40.6242667,Hillside Tire,,tyres,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.8986885,40.3024336,Hilltop Bar and Grill,bar,,,,,5401,E Hwy 40,Fort Duchesne,84026,,UT,,,https://www.facebook.com/HilltopBarGrill/,,,,,,,,,,,,,,,,,,,,
-111.9707742,41.1809673,Hilltop Lanes,,,,,,,,,,,,bowling_alley,,,,,,,,,,,,,,,,,,,,,,
-111.862983,40.5591207,Hilltop United Methodist Church,place_of_worship,,,1401,,,,,,christian,,,methodist,,,,,,,,,,,,,,,,,,,,,
-111.4474116,39.6832947,Hilltop Wildlife Management Area,,,,1992,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8627593,40.6810731,Hillview Detention Basin Park,,,,1308,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8886016,40.7612378,Himalayan Kitchen,restaurant,,,,indian,360,South State Street,Salt Lake City,84111,,,,,https://www.himalayankitchen.com/,"Mo-Sa 11:30-22:00; Su 17:00-22:00",,801-328-2077,,,,,,,,,,,,,,,,,
-112.686062,39.3499546,Hinckley City Cemetery,grave_yard,,,1402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1632499,37.6116497,Hindu Temples,,,attraction,2377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8684366,40.6223506,Hires,restaurant,,,,burger,,,,,,,,,https://hiresbigh.com/,"Mo-Th 10:30-22:00; Fr-Sa 10:30-22:30",,8015612171,,,,,,,,,,Hires Big H,,,,,,,
-112.426632,40.1735417,Historical Marker Faust Pony Express Station,,,,1603,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-112.1052299,41.7863161,Historical Monument Stage Station,,,,1300,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8702994,40.6485688,Historical Site - South Cottonwood Temple Rest Camp,,,,,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-110.9810395,38.3471194,Historic Concrete Mixer,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5575687,37.2853044,Historic Decker House B&B,,,guest_house,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.858915,40.6211158,Historic Fort Union,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,,,,,,,,
-111.1232774,39.0864191,Historic Gas Station,,,,,,,,,,,,,,,,,,,,,building,,,,,,,,,,,,,
-112.4361435,37.8244783,Historic GEM Theatre,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.2282906,37.3922851,Historic Hatch Trading Post,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.598092,37.3222858,Historic Smith Hotel,,,hotel,,,,,,,,,,,https://historicsmithhotel.com/,,,,,,,,,,,,,,,,,,,,outside
-111.8264711,40.7387107,Hi Sushi,restaurant,,,,sushi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.43497,37.8296637,Hitchin’ Post campground,,,camp_site,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8598704,38.958088,Hitch 'n Post Inn,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.3947937,37.8729971,Hite Marina,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.3254593,38.760031,Hittle Bottom,,,,,,,,,,,,slipway,,,,,,,,,,,,,,,,,,,,,,
-109.3240073,38.7605291,Hittle Bottom Campground,,,camp_site,,,,,,,,,,,,,BLM,,,,,,,,,,,,,,,,,,
-111.3496381,40.8268928,Hixon Canyon Wildlife Management Area,,,,2069,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.6807986,40.2752782,H&M,,clothes,,,,,,,,,,,,,,,,H&M,Q188326,en:H&M,,,,,,,,,,,,,,
-111.8877409,40.6362042,H&M,,clothes,,,,,,,,,,,,,,,,H&M,Q188326,en:H&M,,,,,,,,,,,,,,
-111.884881,40.4360225,H&M,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8914128,40.7686438,H&M,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9061236,40.9840562,H&M,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.6223443,37.2680565,Hobbs Wash Historical Marker,,,,1357,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.8364287,41.7605797,Hobby Lobby,,craft,,,,,,,,,,,,,,,,Hobby Lobby,Q5874938,en:Hobby Lobby,,,,,,,,,,,,,,
-111.8124825,40.3821545,Hobby Lobby,,craft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6811559,40.2728577,Hobby Town USA,,hobby,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9386076,41.1617921,Hoffman Cleaners,,dry_cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9504421,41.1856546,Hoffman Cleaners,,dry_cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0283255,41.1614871,Hoffman Cleaners,,dry_cleaning,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0280811,41.3070271,Hogie's Petro Mart,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5509584,38.5666673,Hogi Yogi,fast_food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0810968,41.2521509,Hogup Pumping Station,,,,1287,,,,,,,UT,,,,,,,,,,,,,,water_works,,,,,,,,,
-111.8010236,40.6247831,Hog Wallow,bar,,,,,3200 E,Big Cottonwood Canyon Road,Salt Lake City,84121,,UT,,,http://www.thehogwallow.com/,,,+1-801-733-5567,,,,,,,,,,,,,,,,,
-111.8888789,40.7369526,Ho Ho Gourmet,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.2002142,39.1480166,Holden Wildlife Management Area,,,,1756,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-111.5327713,37.7280321,Hole-in-the-Rock,,,attraction,1759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8984102,37.2577531,Hole-in-the-Rock Historical Marker,,,,1350,,,,,,,,park,,,,,,,,,,,,,,,,,,,,,,
-109.454349,38.3908259,Hole N'' The Rock,,,attraction,,,,US-191,Moab,,,UT,,,http://theholeintherock.com/,,,,,,,,,,,,,,,,,,,,
-111.7025849,40.2974021,Holiday,fuel,,,,,,,,,,,,,,,,,Holiday,Q5880490,en:Holiday Stationstores,,,,,,,,,,,,,,
-112.297938,40.5427437,Holiday,fuel,,,,,,,,,,,,,,,,,Holiday,,,,,,,,,,,,,,,,
-112.0431908,40.508223,Holiday,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7644131,40.3567885,Holiday,,convenience,,,,578,South Pleasant Grove Boulevard,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5403663,40.7245429,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,Holiday Inn Express,Q5880423,en:Holiday Inn Express,,,,,,,,,,,,,,
-111.8359136,41.7728908,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
-113.4477854,37.1642793,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7822797,40.3604352,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9001482,40.6530665,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9500538,40.7740949,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0108828,41.226581,Holiday Inn Express,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0837226,38.7876098,Holiday Inn Express Richfield,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.8326401,39.6013567,Holiday Inn Express & Suites,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6420176,40.1888456,Holiday Inn Express & Suites Springville,,,motel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8912522,40.5876149,Holiday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9095119,40.6215231,Holiday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9678215,40.6524351,Holiday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9588388,40.6673242,Holiday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0156428,40.3065276,Holiday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0926269,40.7116394,Holiday Oil Gas Station,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8124332,40.6866139,Holladay Baptist Church,place_of_worship,,,1434,,,,,,christian,,,baptist,,,,,,,,,,,,,,,,,,,,,
-111.8249342,40.6713003,Holladay City Hall,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8275296,40.6668395,Holladay Fire Station,fire_station,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8225149,40.6651021,Holladay Healthcare Center,nursing_home,,,,,4782,South Holladay Boulevard,Salt Lake City,84117,,,,,https://holladayhealthcare.net/,,,+1 801 277 7002,,,,,,,,,,,,,,,,,
-111.8286937,40.6661762,Holladay Library,library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8316003,40.6621696,Holladay Memorial Park,grave_yard,,,1338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8249342,40.6716584,Holladay Police,police,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8168777,40.6716141,Holladay United Church of Christ,place_of_worship,,,1391,,,,,,christian,,,,,,,,,,,,,,,,,,,,,,,,
-111.8171389,40.670613,Holladay United Church of Christ Preschool,school,,,1387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8401343,40.6670205,Holladay Veterinary Hospital,veterinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8247156,40.6965865,Holliday Oil,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9780776,41.0782585,Hollister,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.7048477,38.3736257,Hollow Mountain,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.7045488,38.373807,Hollow Mountain,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.937706,41.1511528,Holly's Nail Salon,,beauty,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8606344,38.9560033,Holly's Pantry,,convenience,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0046379,41.5063471,Holy Cross Lutheran Church,place_of_worship,,,1359,,,,,,christian,,,lutheran,,,,,,,,,,,,,,,,,,,,,
-111.8171052,41.7420916,Holy Trinity Lutheran Church,place_of_worship,,,1428,,,,,,christian,,,lutheran,,,,,,,,,,,,,,,,,,,,,
-111.887894,40.664572,Home 2 Suites by Hilton,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8117659,40.7200521,Home2 Suites by Hilton Salt Lake City - East,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8979668,40.4304585,Home2 Suites Lehi Thanksgiving Point,,,hotel,,,3051,Club House Drive,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5206165,37.1261402,Home Depot,,doityourself,,,,725,,,,,,,,,"Mo-Sa 06:00-21:00, Su 08:00-19:00",,,,,,,yes,,,,,,,,,,,,
-111.4832365,40.7166827,Home Depot,,doityourself,,,,,,,,,,,,,,Home Depot,,,,,,,,,,,,,,,,,,
-111.8379083,40.5776917,Home Depot,,doityourself,,,,,,,,,,,,,,,,Home Depot,Q864407,en:The Home Depot,,,,,,,,,,,,,,
-113.6176872,37.1250828,Home Depot,,doityourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0877049,37.6512096,Home Depot,,doityourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9353112,40.5899469,Home Depot,,doityourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8313467,41.7534701,Home Depot,,doityourself,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.687394,40.2744919,Home Fabrics,,fabric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.903254,40.9856065,HomeGoods,,houseware,,,,,,,,,,,,,,,,HomeGoods,Q5887941,en:HomeGoods,,,,,,,,,,,,,,
-111.8891065,40.6980343,Ho Mei BBQ,restaurant,,,,asian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4394582,39.6314737,Home Plate Cafe,cafe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.3936771,41.9485186,Hometown Drive In,restaurant,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-109.5503626,38.5754684,Homewood Suites Moab,,,hotel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8878472,40.7617337,Homie's Burgers & Shakes,restaurant,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8357574,40.6666313,Hommond Toys,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5464498,37.1194837,Honda Motorsports,,motorsports,,,,,,,,,,,,,,,,"Honda;Polaris",,,,,,,,,,,,,,,,
-110.9988309,38.6845462,Hondoo Arch Viewpoint,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.0161449,38.6721039,Hondu Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8896369,40.7666268,Honest Eatery,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.005288,41.17609,Honey Baked Ham,fast_food,,,,,1083,West Riverdale Road,Riverdale,84405,,UT,,,,,,,,,,,,,,,,,,,,,,,
-111.7041472,40.2738948,Honey Baked Ham,,food,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5928575,40.6190652,Honeycomb Grill,restaurant,,,,,12000,Big Cottonwood Canyon Road,Solitude,,,,,,http://www.kimismountainsidebistro.me/,,,801-536-5787,,,,,,,,,,,yes,,,,,,
-112.5211091,37.0427884,Honey's Fuel Center,fuel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0749489,41.63382,Honeyville Cemetery,grave_yard,,,1318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.0777267,41.6363199,Honeyville School,school,,,1319,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0615275,37.6789863,Hong Kong Buffet,restaurant,,,,"chinese;buffet",84,North Main Street,Cedar City,84720,,UT,,,,"Mo-Th 11:00-21:30; Fr-Sa 11:00-22:00; Su 11:30-21:00",,+1-435-865-8986,,,,,,,,,,,no,,,,,,
-112.3452942,38.9498498,Hong Kong Chinese Restaurant,restaurant,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9074929,40.7647649,Hong Kong Teahouse and Restaurant,restaurant,,,,chinese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.5683379,37.0960393,Honolulu Grill,restaurant,,,,hawaiian,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.0614111,37.709196,Honolulu Grill,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8537695,40.5571886,Honorary Consulate of the Czech Republic,embassy,,,,,10708 S.,1300 East,Sandy,84094,,UT,,,https://www.mzv.cz/jnp/cz/o_ministerstvu/adresar_diplomatickych_misi/ceske_urady_v_zahranici/spojene_staty_americke_honorarni_17.html,"Mo, We, Th 10:00-15:00",,,,,,,,,,,,,,,,,,,
-111.4162215,37.6922512,hoodoo,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8992086,37.0342081,Hoodoo,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8833153,37.1150553,Hoodoo Forest,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8984356,37.1091803,Hoodoos,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8974095,37.1110209,Hoodoos,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7490389,37.1561806,Hoodoos Whiterock,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7535361,37.1562278,Hoodoos White Rock,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.7615263,37.1550168,Hoodoo Viewpoint,,,viewpoint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.4177142,37.6725865,Hoodoo with hole,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8554941,40.6116059,Hoof & Vine,restaurant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.928668,40.7402606,Hook and Ladder,restaurant,,,,burger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.131332,41.1666102,Hooper Cemetery,grave_yard,,,1294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1145857,41.1798744,Hooper Civic Center,townhall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1211438,41.1643578,Hooper Elementary School,school,,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-112.1239518,41.1644627,Hooper Post Office,post_office,,,1293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8879673,40.7696255,Hoopes Vision,,optician,,,,105,South Temple,,,,,,,,,,,,,,,,,,,,Hoopes Vision,,,,,,,
-113.5858169,37.1097395,Hooray!,,trophy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.5515897,40.7301197,Hope Ave,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9556706,40.6680095,Hope Chapel Foursquare Gospel Church,place_of_worship,,,1321,,,,,,christian,,,foursquare,,,,,,,,,,,,,,,,,,,,,
-111.8908296,40.7658218,Hope Gallery,,,museum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8608405,40.7251587,Hopkins Brewing,bar,,,,,,,,,,,,,http://hopkinsbrewingcompany.com/,"Mo-Th 11:00-23:00; Fr, Sa 11:00-00:00; Su 11:00-22:00",,,,,,,,,,,,,,,,,,,
-111.9967674,41.220461,Hopkin School,school,,,1325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.8663833,40.6218342,Hoppers,restaurant,,,,american,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-113.1131269,37.3402683,Hop Valley Trailhead,,,information,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.9452683,41.2490202,Horace Mann School,school,,,1372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6638306,37.7400247,Horizon Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-110.9866244,38.7361903,Horizon Arch,,,attraction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-111.6393564,37.7178826,Horizon Arch Parking,parking,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
